id,original_dialogue,translated_dialogue,original_summary,translated_summary
13729790,"luke: Hey, was just thinking, we should avail ourselves for team selection tomorrow regardless of our injuries
martial: thats what i was thinking also
luke: we should let Jose know that tomorrow
martial: the first thing in the morning infact
luke: the fixtures are really piling up and we need to help the team
martial: yeah, thats for sure, we are a family
luke: we will the coach know that we are ready to play
martial: despite the little pain, me i'm ready
luke: me too
martial: so we meet up at carrington and go to his office very early
luke: yeah, both of us
martial: ok, we'll go together
luke: cool 
martial: ok","لوک: هی، فقط داشتم فکر می‌کردم که باید فردا برای انتخاب تیم در دسترس باشیم، فارغ از مصدومیت‌هامون.  
مارسیال: من هم همین رو فکر می‌کردم.  
لوک: باید این موضوع رو فردا به خوزه بگیم.  
مارسیال: در واقع اول صبح.  
لوک: برنامه‌ها واقعاً زیاد شده و ما باید به تیم کمک کنیم.  
مارسیال: بله، این مسلم است، ما یک خانواده هستیم.  
لوک: ما به مربی خواهیم گفت که آماده بازی هستیم.  
مارسیال: با وجود درد کمی، من آماده‌ام.  
لوک: من هم.  
مارسیال: پس صبح خیلی زود در کاریگتون همدیگر رو ملاقات می‌کنیم و می‌ریم به دفترش.  
لوک: بله، هر دوی ما.  
مارسیال: خوب، با هم خواهیم رفت.  
لوک: عالیه.  
مارسیال: خوب.",luke and martial want to help the team and play despite their injuries. They will meet at carrington and go to the coach's office.,لوک و مارشال می‌خواهند به تیم کمک کنند و با وجود مصدومیت‌هایشان بازی کنند. آن‌ها در کارینگتون ملاقات خواهند کرد و به دفتر مربی خواهند رفت.
13812001,"Julie: <file_photo>
Emily: <3 Julie Love, i'm sending tons of kisses :* :* :* 🎄🎄🎄
Julie: Merry Christmas and a lovely mood throughout  the whole year, darling
Emily: Thank you, for you too <3
Julie: Thanks :* <file_photo> <file_photo>","جولی: <file_photo>
امیلی: <3 جولی عزیز، دارم کلی بوسه می‌فرستم :* :* :* 🎄🎄🎄
جولی: کریسمس مبارک و یک حال و هوای دوست‌داشتنی در طول سال، عزیزم
امیلی: ممنون، برای تو هم <3
جولی: مرسی :* <file_photo> <file_photo>",Emily and Julie wish Merry Christmas to each other.,امیلی و جولی به یکدیگر کریسمس مبارک می‌گویند.
13828618,"Frederick: do u like ur new next door neighbors?
Frederick: they seemed really cool yesterday when we ran into them
Ricky: they're nice people but they're incredibly noise
Ricky: they also have parakeet that wouldn't stop squawking all night long hahaha
Frederick: sucks to be you","فردریک: آیا از همسایه‌های جدیدت خوشت میاد؟
فردریک: دیروز وقتی باهاشون برخورد کردیم، خیلی باحال به نظر می‌رسیدند
ریکی: مردم خوبی هستند اما خیلی سر و صدا می‌کنند
ریکی: همچنین یک پرنده طوطی‌سان هم دارند که تمام شب نمی‌تونه ساکت بمونه hahaha
فردریک: چه بدی برای تو.",Ricky's new neighbours are nice but loud. They own a parakeet that makes a lot of noise throughout the night.,همسایه‌های جدید ریکی آدم‌های خوبی هستند اما خیلی پرصدا. آن‌ها یک طوطی کوچک دارند که تمام طول شب سر و صدای زیادی می‌کند.
13729101,"Brenda: Hello, is this Sandra Donovan?
Sandra: Yes, well that was my maiden name, it's Sandra Taylor now.
Brenda: It's Brenda Riley, we used to work together in the clothes factory!
Sandra: Oh my God! Bren! How are you, it must be 25 years!
Brenda: I'm fine, I live in Stoke now, moved away from Brum in the late 90s.
Sandra: I still live in Kings Norton, same house, same husband! I've got 4 grandchildren now, ages 2, 4, 9 and 15! How about you?
Brenda: Unfortunately, my husband Bill died 5 years ago, I have only one grandchild, she's 7, my little angel, she doesn't remember her Gramps. 
Sandra: So sorry, love, I remember your Bill, he had long black hair and massive sideburns, didn't he?
Brenda: Well, yes, about 45 years ago, he was bald when he passed away. He loved to dance, he did Northern Soul, we both did actually. Went up to Wigan on weekends, happy times!
Sandra: Oh yes, I remember that craze, bit energetic for me! We liked disco instead! We had some great dinner dances with the factory, do you remember them?
Brenda: Yes! Us all dressed up with our long dresses and the men with their frilly evening shirts, lovely memories!
Sandra: Do you still see any of the girls from Lister's?
Brenda: No, but I heard that Marigold Carter died, very sad.
Sandra: Hey Bren, I've had a brainwave! How about we organise a reunion for the Lister's girls, look on social media for them?
Brenda: Actually, I was thinking along those lines! Do you fancy meeting up, just you and me? I can come down to Birmingham anytime.
Sandra: That would be lovely! Can you manage it next Saturday? We could meet about 11ish and go for lunch and a good old trip down memory lane!
Brenda: Oh yes! I'd love that! I'll get back to you about train times soon!
Sandra: Ok! Bye love!","برندا: سلام، آیا این سندرا دانوان است؟  
سندرا: بله، خب آن اسم خانوادگی من بود، حالا سندرا تیلور هستم.  
برندا: من برندا رایلی هستم، ما قبلاً با هم در کارخانه لباس کار می‌کردیم!  
سندرا: وای خدای من! برن! چطوری، باید دیگه ۲۵ سالی باشد!  
برندا: خوبم، حالا در استوک زندگی می‌کنم، در اواخر دهه ۹۰ از برم دور شدم.  
سندرا: من هنوز در کینگز نورتون زندگی می‌کنم، همان خانه، همان شوهر! حالا ۴ نوه دارم، سن‌های ۲، ۴، ۹ و ۱۵! تو چطور؟  
برندا: متأسفانه، شوهرم بیل ۵ سال پیش فوت کرد، فقط یک نوه دارم، او ۷ ساله است، فرشته کوچکم، او یادش نیست که پدربزرگش چه شکلی بود.  
سندرا: خیلی متاسفم، عزیزم، من بیل تو را یادم هست، او موهای بلند مشکی و سبیل‌های بزرگ داشت، درست است؟  
برندا: درست، حدود ۴۵ سال پیش، وقتی فوت کرد، کچل بود. او عاشق رقصیدن بود، او سبک نوردرن سول را اجرا می‌کرد، خودمان هم همان کار را می‌کردیم. در روزهای تعطیل به ویگان می‌رفتیم، زمان‌های شادی بود!  
سندرا: اوه بله، آن جنون را به یاد دارم، برای من کمی پر انرژی بود! ما به جای آن دیسکو را دوست داشتیم! ما چند رقص شام عالی با کارخانه داشتیم، یادت می‌آید؟  
برندا: بله! ما همه با لباس‌های بلند و مردان با پیراهن‌های شب چاک دارمان لباس پوشیده بودیم، یادهای زیبایی!  
سندرا: آیا هنوز با هیچ یک از دختران لیتسر ارتباط داری؟  
برندا: نه، اما شنیدم که ماریگولد کارتر فوت کرده، خیلی ناراحت‌کننده است.  
سندرا: هی برن، یک ایده به ذهنم رسید! چه کسی می‌خواهد برای دختران لیتسر یک گردهمایی ترتیب بدهیم، بگردیم و آنها را در شبکه‌های اجتماعی پیدا کنیم؟  
برندا: درست در همین فکر بودم! آیا مایل به ملاقات هستی، فقط من و تو؟ می‌توانم هر وقت به برمنگام بیایم.  
سندرا: این عالی خواهد بود! می‌توانی شنبه آینده بیایی؟ می‌توانیم حدود ۱۱ همدیگر را ببینیم و برای ناهار برویم و یک سفر خوب به یادها داشته باشیم!  
برندا: اوه بله! بسیار دوست دارم! به زودی درباره زمان‌های قطار به تو اطلاع می‌دهم!  
سندرا: خوب! خداحافظ عزیزم!",Sandra and Brenda used to work together in the clothes factory 25 years ago. Sandra still lives in Kings Norton. Brenda lives in Stoke now. Her husband Bill died 5 years ago. They will meet in Birmingham for a lunch next Saturday about 11. They want to organize a reunion for the Lister's girls. ,ساندرا و برندا ۲۵ سال پیش در کارخانه لباس کار می‌کردند. ساندرا هنوز در کینگز نورتون زندگی می‌کند. برندا حالا در استوک زندگی می‌کند. شوهرش بیل ۵ سال پیش فوت کرد. آنها برای ناهاری در روز شنبه آینده حدود ساعت ۱۱ در بیرمنگام ملاقات خواهند کرد. آنها می‌خواهند یک تجدیددیدار برای دختران لیستر سازماندهی کنند.
13731428,"John: wanna go see ""A Star is Born"" on Wed?
Joan: sorry can't
Joan: super busy 
Joan: don't have time for anything :( 
John: that's a shame
Joan: I'm free on Thursday
John: I could do Thursday
Joan: ok! so around 8pm?
John: sure sounds great
John: I'll see where it's palying and send you the details
Joan: ok great!","جان: می‌خوای Wednesday برویم ""ستاره‌ای متولد می‌شود"" را ببینیم؟
جوآن: متأسفم، نمی‌توانم
جوآن: خیلی مشغولم
جوآن: برای هیچ چیزی وقت ندارم :(
جان: واقعاً حیف است
جوآن: پنجشنبه آزاد هستم
جان: می‌توانم پنجشنبه بیایم
جوآن: خوب! پس حدود ساعت ۸ شب؟
جان: البته، عالی به نظر می‌رسد
جان: چک می‌کنم کجا پخش می‌شود و جزئیات را برایت می‌فرستم
جوآن: خوب عالی!","Joan and John are going to watch ""A Star is Born"" on Thursday around 8 p.m.","جوان و جان قصد دارند روز پنجشنبه حوالی ساعت ۸ شب فیلم ""یک ستاره متولد می‌شود"" را تماشا کنند."
13680972,"George: Hi Donna. I've been trying to catch you.
Donna: What about?
George: A rather delicate matter.
Donna: Did you catch AIDS?
George: Very funny!
Donna: It is, isn't it?
George: I don't think so.
Donna: Too bad. So what do you want?
George: Could we meet and discuss it somewhere?
Donna: Like where?
George: Like in a coffee shop or somewhere.
Donna: You sure a coffee shop is better to discuss delicate matters.
George: Come to think of it, you are right. It's not.
Donna: See? So what's up?
George: Couldn't you come to my place tonight?","جرج: سلام دنا. سعی می‌کردم تو را پیدا کنم.  
دنا: برای چه؟  
جرج: یک موضوع نسبتاً حساس.  
دنا: آیا به ایدز مبتلا شدی؟  
جرج: خیلی خنده‌دار بود!  
دنا: واقعاً بود، مگه نه؟  
جرج: فکر نکنم.  
دنا: متأسفم. حالا چه می‌خواهی؟  
جرج: می‌توانیم جایی ملاقات کنیم و درباره‌اش صحبت کنیم؟  
دنا: کجا؟  
جرج: مثلاً در یک کافه یا جایی دیگر.  
دنا: واقعاً مطمئنی که کافه جای خوبی برای بحث درباره موضوعات حساس است؟  
جرج: حالا که فکر می‌کنم، حق با توست. نیست.  
دنا: می‌بینی؟ حالا چه خبر است؟  
جرج: نمی‌توانی امشب به خانه‌ام بیایی؟",Donna will pay George a visit tonight to discuss a personal matter.,دانا امشب به جورج سر می‌زند تا درباره یک موضوع شخصی صحبت کند.
13863010,"Louis: Gotta go, my mom's calling me
Fabian: Ok, see ya
Louis: See ya","لویی: باید برم، مامانم صدام می‌زنه  
فابیان: باشه، ببینمت  
لویی: می‌بینمت",Louis finishes the conversation with Fabian because his mother is calling.,لوئیس مکالمه را با فابیان تمام می‌کند زیرا مادرش دارد زنگ می‌زند.
13681192,"Crystal: <file_photo>
Irene: He's so big!
Crystal: <file_photo> 
Crystal: I know right!
Irene: and so cute!
Crystal: he got so big he doesn't fit his clothes anymore
Irene: time to go shopping with my little boy <3
Crystal: yeah im just gonna go brankrupt
Irene: Let me take him, I also promise to buy him something
Crystal: you really wanna do that?
Irene: why nont? I'm his aunt!
Crystal: well yeah it's just such a drag
Irene: you were always a bore when shopping :P just let me take the little man
Irene: well have fun!
Crystal: ok ","کریستال: <file_photo>  
ایرین: او چه بزرگ است!  
کریستال: <file_photo>  
کریستال: می‌دانم، درست است!  
ایرین: و خیلی هم ناز است!  
کریستال: او به قدری بزرگ شده که دیگر لباس‌هایش به او نمی‌خورد.  
ایرین: وقتش است که با پسر کوچولوم خرید کنیم <3  
کریستال: بله، من فقط می‌خواهم ورشکست شوم.  
ایرین: بگذارید او را ببرم، من هم قول می‌دهم چیزی برایش بخرم.  
کریستال: واقعاً می‌خواهی این کار را بکنی؟  
ایرین: چرا که نه؟ من عمه‌اش هستم!  
کریستال: خوب، بله، ولی این خیلی خسته‌کننده است.  
ایرین: تو همیشه وقتی خرید می‌کردیم خسته‌کننده بودی :P فقط بگذار من مرد کوچک را ببرم.  
ایرین: خوب، خوش بگذره!  
کریستال: خوب!",Irene will take Crystal's son shopping for clothes.,ایران پسر کریستال را برای خرید لباس می‌برد.
13864835,"Tony: <photo_file>
Amy: Sweet little cat <3
Lucas: Adorable!! ","تونی: <photo_file>  
ایمی: گربه کوچولوی ناز <3  
لوکاس: فوق‌العاده!!",Tony sent a photo of his cat to Amy and Lucas.,تونی عکسی از گربه‌اش را برای آمی و لوکاس فرستاد.
13727809,"Matt: Hey
Matt: I got my ticket for Dawid Podsiadlo!!!
Matt: So stoked!
Thomas: Whooaa that's great!!
Matt: I will see you there then! 
Thomas: Yes for sure
Thomas: Remind me before 
Thomas: Like the day before k? 
Matt: For sure 
Matt: Who you're going with 
Thomas: by myself for now
Thomas: I meant until now haha
Matt: Right on 
Matt: I am so stoked tho
Thomas: Me too 
Matt: I might ask a few more people if they're coming ;) 
Thomas: Maria was interested I think 
Thomas: But I am not too sure
Thomas: i will ask her","مت: سلام  
مت: بلیط رو برای داوید پودسیاڈلو گرفتم!!!  
مت: خیلی هیجان‌زده‌ام!  
توماس: واااا، عالیه!!  
مت: پس اونجا هم همدیگر رو می‌بینیم!  
توماس: بله، حتما  
توماس: قبلش یادت نره  
توماس: مثلاً روز قبلش، اوکی؟  
مت: حتما  
مت: با کی می‌ری؟  
توماس: فعلاً تنها میرم  
توماس: منظورم تا الآن بود، هاها  
مت: درست می‌گی  
مت: اما واقعاً هیجان‌زده‌ام  
توماس: منم همینطور  
مت: شاید از چند نفر دیگه هم بپرسم که میان یا نه ;)  
توماس: فکر کنم ماریا هم علاقه‌مند بود  
توماس: اما خیلی مطمئن نیستم  
توماس: ازش می‌پرسم","Matt got a ticket for Dawid Podsiadlo's concert. Thomas is going, too.",مت بلیط کنسرت داوید پودسیاک را گرفته است. توماس هم می‌رود.
13727769,"Chris: Oh, and we pushed some girls into the pool :)
June: That's not nice!
Chris: Depends how u look at it ;)
June: How come?
Chris: Well, we got them to undress, 'cause they were soaking wet :)
June: Ur awful!","کریس: اوه، و ما چند تا دختر رو به استخر هل دادیم :)
جون: این کار خوبی نیست!
کریس: بستگی داره چطور بهش نگاه کنی ;)
جون: چطور اینطور؟
کریس: خوب، ما اونا رو وادار کردیم لباساشون رو دربیارن، چون سر و کله‌شون کلی خیس بود :)
جون: تو واقعا وحشتناکی!",Some girls had to undress because they had been pushed into the pool.,برخی از دختران مجبور شدند لباس‌هایشان را دربیاورند زیرا به داخل استخر هل داده شده بودند.
13865290,"Jeff: Should we go to the village party?
Lia: I'm too tired after hiking
Mico: I'd like to go, there may be some hot boys!
Lia: I doubt
Jim: like a real village boy?
Jim: who doesn't even speak English?
Mico: yes, the dummer, the better
Jim: haha, stupid fucks good, they say
Mico: I confirm!
Lia: not my cup of tea
Mico: I'll go there, who wants to join?
Jeff: I'll go as well
Mico: wanna drive?
Jeff: so you could drink?
Mico: would be nice, hahah
Jeff: not excited, but ok
Mico: thanks!","جف: باید به مهمانی روستا برویم؟
لیا: بعد از کوهنوردی خیلی خسته‌ام
میکو: من دوست دارم بروم، شاید پسرهای جذابی آنجا باشند!
لیا: شک دارم
جیم: مثل یک پسر واقعی روستا؟
جیم: که حتی انگلیسی هم صحبت نمی‌کند؟
میکو: بله، هر چه احمق‌تر، بهتر!
جیم: هاها، می‌گویند احمق‌های خوب
میکو: تأیید می‌کنم!
لیا: برای من جالب نیست
میکو: من آنجا می‌روم، کی می‌خواهد بیاید؟
جف: من هم می‌روم
میکو: می‌خواهی رانندگی کنی؟
جف: تا بتوانی بنوشی؟
میکو: خوب می‌شد، هاها
جف: خیلی هیجان‌زده نیستم، اما باشه
میکو: مرسی!",Mico and Jeff will go to the village party. Jeff will drive.,میکو و جف به مهمانی روستا خواهند رفت. جف راننده خواهد بود.
13828832,"Paul: hey Matthew did you find anyone to couch the game Saturday?
Matthew: hey Paul, no still looking 
Paul: my plans changed so I can do it if you need 
Matthew: ahh yes that be great! thank you 
Paul: no problem see you Saturday ","پل: هی متیو، آیا کسی پیدا کردی که برای بازی شنبه بخواد مربیگری کنه؟  
متیو: هی پل، نه هنوز در حال جستجو هستم.  
پل: برنامه‌هام تغییر کرد، پس می‌توانم این کار رو انجام بدم اگر به کمک احتیاج داری.  
متیو: آها، بله، این عالی می‌شود! ممنون.  
پل: مشکلی نیست، شنبه ببینمت.",Paul can couch the game on Saturday as Matthew hasn't found anyone to do that yet. ,پل می‌تواند بازی را در شنبه گزارش کند چون متی هنوز کسی را پیدا نکرده است که این کار را انجام دهد.
13716127,"Luke: my train arrives at 3 pm
Luke: anyone can pick me up?
Jacob: i am at work till 5
Fred: i can pick you up at 3:15 approximately
Fred: is that ok?
Luke: yes i will wait! thanks Freddy","لوک: قطار من ساعت ۳ بعدازظهر می‌رسد.  
لوک: کسی می‌تواند من را بیاورد؟  
جیکوب: من تا ساعت ۵ سر کار هستم.  
فرد: می‌توانم حدود ساعت ۳:۱۵ تو را بیاورم.  
فرد: آیا این خوب است؟  
لوک: بله، منتظر می‌مانم! ممنون فردی.",Freddy will pick Luke up at about 3:15 pm.,فردی لوک را حدود ساعت ۳:۱۵ بعد از ظهر می‌برد.
13729042,"Ryan: You're going to the casting? 
Ryan: So you think you can dance 🤩
Jack: I am! 
Jack: this time im going
Ryan: U should go really
Jack: I know, wanna come with me? 
Ryan: I thought about it! 
Jack: Nice well! I will meet you there! 😝😝😝","رایان: می‌خواهی به تست بازیگری بری؟
رایان: پس فکر می‌کنی می‌تونی برقصد؟ 🤩
جک: بله، من میرم!
جک: این بار من میرم
رایان: واقعاً باید بری
جک: می‌دونم، می‌خوای با من بیای؟
رایان: بهش فکر کردم!
جک: عالی! خوب، آنجا همدیگه رو می‌بینیم! 😝😝😝",Ryan and Jack are going to the casting for a dance show.,ریان و جک به تست بازیگری برای یک برنامه رقص می‌روند.
13818511,"Joanne: What are your plans for the holidays?
Evelyn: Nothing. I’ll stay at home and rest.
Joanne: You must be exhausted after the past few weeks
Evelyn: It’s been hectic
Joanne: I’m going back home.
Evelyn: To France?
Joanne: Yes. Not that I want to go…
Evelyn: Why? You always liked spending Christmas with your family.
Joanne: I did. But my parents separated a few months ago
Joanne: It is still pretty tense…
Evelyn: I’m sorry to hear that
Joanne: My dad left my mum for his secretary
Joanne: Such a cliché 
Joanne: My mum is devastated
Joanne: So I’m basically going to cheer her up 
Joanne: It’s really hard for her now
Joanne: For me it’s also not easy
Evelyn: I can imagine!
Evelyn: If you want to bring your mum over here we could spend Christmas together.
Joanne: Thanks, that’s really sweet. But I don’t think she’s in a condition for that. She’s been very depressive lately. ","جوآن: برای تعطیلات چطور برنامه‌ریزی کردی؟  
اِولین: هیچ‌چیز. می‌خواهم در خانه بمانم و استراحت کنم.  
جوآن: بعد از چند هفته گذشته حتماً خسته‌اید.  
اِولین: واقعاً پرمشغله بوده.  
جوآن: من به خانه برمی‌گردم.  
اِولین: به فرانسه؟  
جوآن: بله. نه اینکه بخواهم بروم...  
اِولین: چرا؟ همیشه دوست داشتی کریسمس را با خانواده‌ات بگذرانی.  
جوآن: همینطور بودم. اما والدینم چند ماه پیش از هم جدا شدند.  
جوآن: وضعیت هنوز خیلی تنش‌زا است...  
اِولین: متأسفم که این را می‌شنوم.  
جوآن: پدرم مادر را برای منشی‌اش ترک کرد.  
جوآن: کلیشه‌ای است شبیه این.  
جوآن: مادرم خیلی افسرده است.  
جوآن: بنابراین من در واقع می‌خواهم او را دل‌شاد کنم.  
جوآن: اکنون برای او واقعاً سخت است.  
جوآن: برای من هم آسان نیست.  
اِولین: می‌توانم تصور کنم!  
اِولین: اگر بخواهی می‌توانی مادرت را به اینجا بیاوری و با هم کریسمس را بگذرانیم.  
جوآن: ممنون، واقعاً لطف کردی. اما فکر نمی‌کنم او در حالتی برای این کار باشد. اخیراً بسیار افسرده بوده.",Joanne is going to go back home to France for the holidays. She's going to cheer her mum up because her parents separated a few months ago. Evelyn offers Joanne to spend Christmas together if she brings her mum over here. ,جوان می‌خواهد برای تعطیلات به خانه‌اش در فرانسه برگردد. او می‌خواهد مادرش را خوشحال کند چون والدینش چند ماه پیش از هم جدا شدند. اویولین به جوان پیشنهاد می‌دهد که اگر مادرش را به اینجا بیاورد، کریسمس را با هم بگذرانند.
13829996,"Carla: Hey
Carla: how are you today?
Raul: not too well
Carla: what's wrong? did you sleep?
Raul: it was a really crappy night
Raul: and yesterday evening
Raul: and today morning
Raul: i started off with a fag
Raul: i don't even know what triggered me off 
Raul: yesterday Jen had to go to a friend
Raul: she'd broken up with her bf and Jen went to sit with her
Raul: and she stayed for the night
Raul: so i thought it's be a good evening just for myself
Raul: but i was just so pissed off all the time
Raul: and then i had those weird dreams of my uncle
Carla: shit ;/ sounds awful
Raul: yeah it was :/
Carla: ;*","کارلا: هی  
کارلا: امروز حالت چطوره؟  
رائول: خیلی خوب نیست  
کارلا: چی شده؟ خوابیدی؟  
رائول: شب واقعاً بدی بود  
رائول: و دیشب هم  
رائول: و صبح امروز  
رائول: با یک سیگار شروع کردم  
رائول: حتی نمی‌دانم چه چیزی باعث شد  
رائول: دیروز جن باید به یک دوستش می‌رفت  
رائول: او با دوستش قطع رابطه کرده بود و جن رفت پیشش  
رائول: و او شب را آنجا ماند  
رائول: بنابراین فکر کردم خوب است که شب را فقط برای خودم داشته باشم  
رائول: اما مدام عصبانی بودم  
رائول: و بعد هم خواب‌های عجیب و غریبی درباره دایی‌ام دیدم  
کارلا: وحشتناک به نظر می‌رسد؛/  
رائول: بله، واقعاً اینطور بود :/  
کارلا: ;*",Raul's had a bad night and day. ,رائول شب و روز بدی را سپری کرد.
13728493,"Angie: Hello. I'd like to make an appointment. 
Ms. Quinn: Hello. Of course. What's your medical issue?
Angie: It's kind of private...
Ms. Quinn: I understand. No chats are recorded. And I need to know what you're coming in with to direct you to the correct doctor. 
Angie: Well, fine. I have severe stomach pain.
Ms. Quinn: When did it start?
Angie: Like an hour ago. I took some pills but to no avail. 
Ms. Quinn: I understand. Do you have your doctor?
Angie: Yes. Doctor Cartman.
Ms. Quinn: He's not in today. Doctor McCormick can see you in an hour. Will that be fine?
Angie: Yes, thank you. I'm on my way.
Ms. Quinn: I've signed you up and I'll tell the doctor you're coming. ","انجی: سلام. می‌خواهم یک قرار ملاقات بگذارم.  
خانم کوئین: سلام. البته. مشکل پزشکی شما چیست؟  
انجی: این کمی شخصی است...  
خانم کوئین: متوجه‌ام. هیچ گفت‌و‌گویی ضبط نمی‌شود. و نیاز دارم بدانم برای چه چیزی مراجعه می‌کنید تا شما را به پزشک مناسب هدایت کنم.  
انجی: خوب، بله. من درد شدید شکم دارم.  
خانم کوئین: این درد از کی شروع شده؟  
انجی: حدود یک ساعت پیش. قرصی خوردم ولی مؤثر نبود.  
خانم کوئین: متوجه‌ام. آیا پزشک خود را دارید؟  
انجی: بله. دکتر کارتمان.  
خانم کوئین: او امروز حضور ندارد. دکتر مک‌کورمیک می‌تواند شما را در یک ساعت ببیند. آیا این مناسب هست؟  
انجی: بله، متشکرم. در حال آمدن هستم.  
خانم کوئین: من شما را ثبت‌نام کرده‌ام و به پزشک می‌گویم که شما در راه هستید.",Angie's having an appointment with Doctor McCormick in an hour. She has strong abdominal pain.,انجی یک ساعت دیگر قرار ملاقات با دکتر مک‌کومیک دارد. او درد شدید شکمی دارد.
13729529,"Kelvin: Excuse me Miss. When do we sit for our CAT 2?
Naheeda: Can we have it during the statistics class?
Kelvin: I don't think so because we will be having the statistics CAT.
Naheeda: Okay it is up to you guys to choose the time then.
Kelvin: Okay. Wait I will talk with the other class members then I'll tell you their decision
Naheeda: Okay then don't take too long.
Kelvin: Sure","کلوین: ببخشید خانم. چه زمانی برای امتحان CAT 2 کنار هم می‌نشینیم؟  
ناهیدا: آیا می‌توانیم در کلاس آمار این امتحان را داشته باشیم؟  
کلوین: فکر نکنم، چون ما امتحان آمار را خواهیم داشت.  
ناهیدا: خوب، پس به عهده شماست که زمان را انتخاب کنید.  
کلوین: خوب. صبر کن، من با بقیه اعضای کلاس صحبت می‌کنم و بعد به تو می‌گویم تصمیم‌شان چیست.  
ناهیدا: خوب، پس زیادی طولش نده.  
کلوین: حتماً.",Kelvin and the other class members will discuss the time for their CAT 2 and share their decision with Naheeda soon.,Kelvin و دیگر اعضای کلاس درباره زمان CAT 2 خود صحبت خواهند کرد و به زودی تصمیمشان را با ناهیده به اشتراک خواهند گذاشت.
13716897,"Linda: hey have we decided on a lunch place yet?
Ronnie: thought we were going for sushi
Linda: Karen said she hates raw fish or something
Karen: nah I'm ok with sushi, just thought we would go for smth cheaper this time ;p 
Karen: hard times are a-coming xd
Ronnie: been craving sushi all week long :( but i sooo get, K, maybe we should dial it down with the fancy places
Linda: hey there is this pasta joint right next to our apartement
Linda: you get it in like takeout boxes. we could take these out to the park
Ronnie: so down with that!
Karen: same here! let's wait for Amanda tho
Linda: @Amanda are you ok with pasta for lunch?
Ronnie: let's hope she checks her fb this time haha
Amanda: hey guys, yes! whatever works for me :)","لیندا: هی، آیا هنوز در مورد یک مکان برای ناهار تصمیم نگرفته‌ایم؟
رانی: فکر می‌کردم داریم می‌رویم برای سوشی.
لیندا: کارن گفت که او از ماهی خام متنفر است یا چیزی شبیه به این.
کارن: نه، من با سوشی مشکلی ندارم، فقط فکر کردم این بار باید چیزی ارزان‌تر بخوریم ;p
کارن: روزهای سختی در پیش است xd
رانی: تمام هفته craving سوشی بودم :( اما می‌فهمم، کارن، شاید بهتر باشد از آن مکان‌های شیک کم کنیم.
لیندا: هی، یک رستوران پاستا درست کنار آپارتمان ما هست.
لیندا: می‌توانیم غذا را در جعبه‌های بیرون‌بر بگیریم. می‌توانیم این‌ها را به پارک ببریم.
رانی: خیلی خوب است!
کارن: من هم همینطور! اما بیایید فعلاً منتظر آماندا باشیم.
لیندا: @آماندا، آیا با پاستا برای ناهار مشکلی داری؟
رانی: بیایید امیدوار باشیم که این بار فیس‌بوکش را چک کند هاها!
آماندا: هی بچه‌ها، بله! هر چیزی که برای من مناسب باشد :)","Karen wants something cheaper than sushi for lunch. Linda, Ronnie and Karen will get takeout pasta boxes to the park.",کارن می‌خواهد چیزی ارزان‌تر از سوشی برای ناهار بخورد. لیندا، رانی و کارن قرار است جعبه‌های پاستای خوراکی بگیرند و به پارک بروند.
